time,x_true,y_true,yaw_true,nkf_x,nkf_y,nkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,nkf_xy_error,nkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
33.908,2.41072,-1.13872,-0.4692,2.40656,-1.09797,-0.513781,2.47273,-1.08665,-0.485141,2.4068,-1.09812,-0.513764,0.0409664,0.0445814,0.0809755,0.0159409,0.0407902,0.044564
33.928,2.41111,-1.13893,-0.4669,2.40772,-1.09862,-0.508983,2.47391,-1.08727,-0.480343,2.40796,-1.09878,-0.508966,0.0404518,0.0420834,0.0813211,0.0134429,0.0402796,0.042066
33.959,2.41254,-1.13959,-0.4599,2.40844,-1.09902,-0.506016,2.47465,-1.08765,-0.477376,2.40868,-1.09918,-0.505999,0.040772,0.0461164,0.0809621,0.0174759,0.040596,0.046099
33.962,2.41306,-1.13979,-0.4578,2.40856,-1.09909,-0.505524,2.47477,-1.08771,-0.476884,2.4088,-1.09924,-0.505507,0.0409424,0.0477244,0.0807406,0.0190839,0.0407644,0.047707
34,2.4149,-1.14047,-0.4492,2.40853,-1.09923,-0.492893,2.47569,-1.08873,-0.471985,2.40876,-1.09938,-0.492827,0.0417323,0.0436929,0.0798224,0.0227845,0.0415408,0.0436269
34.01,2.4152,-1.14063,-0.4472,2.40894,-1.09944,-0.491263,2.4761,-1.08894,-0.470355,2.40917,-1.0996,-0.491197,0.0416581,0.0440629,0.079872,0.0231545,0.0414671,0.0439969
34.041,2.41543,-1.14078,-0.4452,2.40991,-1.09996,-0.487351,2.47708,-1.08944,-0.466443,2.41014,-1.10012,-0.487285,0.0411843,0.0421509,0.0802235,0.0212425,0.0409968,0.0420849
34.051,2.41577,-1.14107,-0.4407,2.40995,-1.09999,-0.487188,2.47712,-1.08946,-0.46628,2.41018,-1.10014,-0.487122,0.0414906,0.0464879,0.0801682,0.0255795,0.0413019,0.046422
34.061,2.41592,-1.14122,-0.4377,2.41036,-1.1002,-0.485559,2.47753,-1.08967,-0.464651,2.41059,-1.10036,-0.485493,0.0413939,0.0478589,0.0803375,0.0269505,0.0412064,0.047793
34.082,2.4162,-1.14163,-0.4308,2.41156,-1.10083,-0.480739,2.47875,-1.09028,-0.459831,2.41179,-1.10099,-0.480673,0.0410616,0.0499389,0.080934,0.0290305,0.0408788,0.049873
34.102,2.41674,-1.14282,-0.4178,2.41236,-1.10125,-0.477549,2.47956,-1.09068,-0.456641,2.41259,-1.10141,-0.477483,0.0418019,0.0597489,0.0816365,0.0388405,0.0416208,0.0596829
34.123,2.41701,-1.14298,-0.4159,2.41351,-1.10185,-0.472966,2.48073,-1.09125,-0.452058,2.41375,-1.102,-0.4729,0.0412817,0.0570659,0.0820741,0.0361575,0.0411051,0.057
34.141,2.41732,-1.14303,-0.4147,2.41359,-1.10189,-0.47265,2.48081,-1.09129,-0.451742,2.41383,-1.10204,-0.472584,0.0413159,0.0579499,0.0819045,0.0370415,0.0411381,0.0578839
34.143,2.41766,-1.143,-0.414,2.41391,-1.10205,-0.471386,2.48113,-1.09145,-0.450478,2.41415,-1.10221,-0.47132,0.0411237,0.0573859,0.0817711,0.0364775,0.0409458,0.05732
34.153,2.41803,-1.14292,-0.4136,2.41435,-1.10227,-0.469648,2.48158,-1.09166,-0.44874,2.41459,-1.10243,-0.469582,0.0408082,0.0560479,0.0816402,0.0351395,0.0406304,0.0559819
34.163,2.41843,-1.14282,-0.413,2.41443,-1.10231,-0.469332,2.48166,-1.0917,-0.448424,2.41467,-1.10247,-0.469266,0.0406982,0.0563319,0.0813042,0.0354235,0.0405187,0.056266
34.174,2.41885,-1.14275,-0.4121,2.4156,-1.1029,-0.46475,2.48284,-1.09227,-0.443842,2.41583,-1.10306,-0.464684,0.0399777,0.0526499,0.0815068,0.0317415,0.039802,0.052584
34.193,2.41923,-1.14275,-0.4107,2.4158,-1.103,-0.46396,2.48304,-1.09236,-0.443052,2.41603,-1.10316,-0.463894,0.0398921,0.0532599,0.081308,0.0323515,0.0397154,0.0531939
34.198,2.41957,-1.14282,-0.409,2.41596,-1.10308,-0.463328,2.4832,-1.09244,-0.44242,2.41619,-1.10324,-0.463262,0.0398952,0.0543279,0.0811632,0.0334195,0.0397175,0.0542619
34.225,2.42011,-1.14326,-0.4038,2.4172,-1.1037,-0.458488,2.48446,-1.09303,-0.43758,2.41744,-1.10386,-0.458422,0.0396656,0.0546879,0.081638,0.0337795,0.0394918,0.054622
34.233,2.42035,-1.14361,-0.4006,2.41749,-1.10384,-0.457396,2.48475,-1.09317,-0.436488,2.41772,-1.104,-0.45733,0.0398713,0.0567959,0.0818058,0.0358875,0.0396978,0.05673
34.24,2.4206,-1.144,-0.3974,2.41769,-1.10394,-0.456616,2.48495,-1.09326,-0.435708,2.41792,-1.1041,-0.45655,0.0401651,0.0592159,0.0819484,0.0383075,0.0399915,0.0591499
34.265,2.42122,-1.14478,-0.3912,2.41773,-1.10386,-0.434891,2.48555,-1.09374,-0.432756,2.41795,-1.10402,-0.434677,0.0410655,0.0436911,0.0821128,0.041556,0.0408877,0.0434773
34.286,2.4224,-1.14559,-0.383,2.41862,-1.10428,-0.431489,2.48645,-1.09416,-0.429354,2.41885,-1.10444,-0.431275,0.0414879,0.0484891,0.0821456,0.046354,0.0413089,0.0482752
34.296,2.42278,-1.14574,-0.3808,2.41879,-1.10435,-0.430873,2.48661,-1.09423,-0.428738,2.41902,-1.10451,-0.430659,0.041583,0.0500731,0.0820252,0.047938,0.041403,0.0498592
34.307,2.4231,-1.14584,-0.3789,2.41996,-1.10489,-0.426447,2.48778,-1.09476,-0.424312,2.42018,-1.10505,-0.426233,0.04107,0.0475471,0.0824114,0.045412,0.0408944,0.0473332
34.327,2.42337,-1.14588,-0.3775,2.42008,-1.10494,-0.425991,2.4879,-1.09482,-0.423856,2.4203,-1.1051,-0.425777,0.0410711,0.0484911,0.0822881,0.046356,0.0408947,0.0482772
34.33,2.42359,-1.14588,-0.3762,2.42016,-1.10498,-0.425687,2.48798,-1.09485,-0.423552,2.42038,-1.10514,-0.425473,0.0410486,0.0494871,0.0821607,0.0473521,0.0408716,0.0492733
34.332,2.42375,-1.14587,-0.3751,2.42032,-1.10505,-0.425079,2.48814,-1.09493,-0.422944,2.42054,-1.10521,-0.424865,0.0409612,0.0499791,0.0821046,0.047844,0.0407842,0.0497652
34.337,2.42387,-1.14585,-0.3739,2.42068,-1.10521,-0.423719,2.4885,-1.09509,-0.421584,2.4209,-1.10537,-0.423505,0.0407648,0.0498191,0.0821851,0.047684,0.040589,0.0496053
34.359,2.42396,-1.14585,-0.3726,2.42188,-1.10576,-0.419189,2.48971,-1.09563,-0.417054,2.42211,-1.10591,-0.418975,0.0401533,0.0465891,0.0827391,0.0444541,0.0399836,0.0463753
34.375,2.42403,-1.14588,-0.3712,2.42196,-1.10579,-0.418887,2.48979,-1.09566,-0.416752,2.42219,-1.10595,-0.418673,0.0401382,0.0476871,0.0827341,0.045552,0.0399685,0.0474732
34.377,2.4241,-1.14592,-0.3696,2.42204,-1.10583,-0.418585,2.48987,-1.0957,-0.41645,2.42227,-1.10599,-0.418371,0.0401482,0.0489851,0.0827473,0.04685,0.0399786,0.0487712
34.379,2.42419,-1.146,-0.3679,2.4222,-1.1059,-0.417981,2.49003,-1.09577,-0.415846,2.42243,-1.10606,-0.417767,0.0401478,0.0500811,0.0828097,0.047946,0.0399786,0.0498672
34.389,2.42431,-1.1461,-0.3661,2.42248,-1.10602,-0.416924,2.49031,-1.09589,-0.414789,2.42271,-1.10618,-0.41671,0.0401194,0.0508241,0.0829229,0.048689,0.0399512,0.0506102
34.41,2.42449,-1.14623,-0.3641,2.42365,-1.10654,-0.412392,2.49148,-1.09641,-0.410257,2.42387,-1.1067,-0.412178,0.0397041,0.0482921,0.0834897,0.046157,0.0395416,0.0480782
34.42,2.42502,-1.14657,-0.3595,2.42405,-1.10671,-0.410712,2.49188,-1.09658,-0.408577,2.42428,-1.10687,-0.410498,0.0398679,0.0512121,0.0834826,0.049077,0.0397047,0.0509982
34.44,2.42536,-1.14679,-0.3571,2.4253,-1.10726,-0.405504,2.49313,-1.09712,-0.403369,2.42553,-1.10741,-0.40529,0.039535,0.0484041,0.0840214,0.046269,0.0393773,0.0481903
34.46,2.42705,-1.14761,-0.3493,2.4259,-1.10751,-0.402984,2.49374,-1.09738,-0.400849,2.42613,-1.10767,-0.40277,0.0401084,0.0536841,0.0834882,0.051549,0.0399447,0.0534702
34.475,2.4275,-1.14772,-0.3475,2.42627,-1.10767,-0.401472,2.49411,-1.09754,-0.399337,2.42649,-1.10783,-0.401258,0.0400667,0.0539721,0.0833911,0.051837,0.0399026,0.0537582
34.487,2.42792,-1.14785,-0.3456,2.42744,-1.10817,-0.3966,2.49528,-1.09803,-0.394465,2.42767,-1.10832,-0.396386,0.039691,0.0510001,0.0837863,0.0488651,0.0395313,0.0507863
34.513,2.42827,-1.14802,-0.3436,2.42752,-1.1082,-0.396264,2.49536,-1.09807,-0.394129,2.42775,-1.10836,-0.39605,0.039824,0.0526641,0.0836438,0.050529,0.0396628,0.0524502
34.515,2.42874,-1.14837,-0.3394,2.42808,-1.10844,-0.393912,2.49593,-1.0983,-0.391777,2.42831,-1.10859,-0.393698,0.0399405,0.0545121,0.083795,0.052377,0.03978,0.0542983
34.548,2.42888,-1.14853,-0.3375,2.42914,-1.10887,-0.389585,2.49699,-1.09874,-0.38745,2.42937,-1.10903,-0.389371,0.039662,0.0520851,0.0843745,0.04995,0.0395069,0.0518713
34.555,2.42897,-1.14866,-0.3358,2.42922,-1.10891,-0.389255,2.49707,-1.09877,-0.38712,2.42945,-1.10906,-0.389041,0.039751,0.0534551,0.0844144,0.05132,0.0395959,0.0532412
34.558,2.42907,-1.14876,-0.3341,2.42934,-1.10896,-0.38876,2.49719,-1.09882,-0.386625,2.42957,-1.10911,-0.388546,0.0398033,0.0546601,0.084467,0.052525,0.0396484,0.0544462
34.56,2.42919,-1.1488,-0.3323,2.42962,-1.10907,-0.387605,2.49748,-1.09894,-0.38547,2.42985,-1.10923,-0.387391,0.0397333,0.0553051,0.0845563,0.05317,0.0395794,0.0550912
34.589,2.42957,-1.14878,-0.3292,2.43131,-1.10976,-0.380755,2.49917,-1.09962,-0.37862,2.43154,-1.10991,-0.380541,0.0390633,0.0515551,0.0852147,0.04942,0.0389176,0.0513412
34.61,2.42986,-1.14877,-0.3278,2.43147,-1.10982,-0.380111,2.49933,-1.09968,-0.377976,2.4317,-1.10998,-0.379897,0.0389785,0.0523111,0.0850648,0.050176,0.0388321,0.0520972
34.613,2.4302,-1.14882,-0.3265,2.43155,-1.10985,-0.379789,2.49941,-1.09972,-0.377654,2.43178,-1.11001,-0.379575,0.0389867,0.0532891,0.0848583,0.0511541,0.0388387,0.0530753
34.62,2.43058,-1.14893,-0.3254,2.43211,-1.11008,-0.377535,2.49997,-1.09994,-0.3754,2.43234,-1.11023,-0.377321,0.038887,0.0521351,0.0849431,0.05,0.0387402,0.0519212
34.651,2.4316,-1.1494,-0.3236,2.43243,-1.11024,-0.380151,2.5006,-1.10051,-0.372262,2.43266,-1.11041,-0.380258,0.0391662,0.0565506,0.0845604,0.0486621,0.0390091,0.0566581
34.659,2.43188,-1.14956,-0.3228,2.43251,-1.11027,-0.379829,2.50068,-1.10054,-0.37194,2.43274,-1.11044,-0.379936,0.0392954,0.0570286,0.0844742,0.0491401,0.039137,0.0571361
34.662,2.43218,-1.1497,-0.3214,2.43259,-1.11031,-0.379507,2.50076,-1.10057,-0.371618,2.43282,-1.11047,-0.379614,0.0394003,0.0581066,0.0843631,0.0502181,0.0392407,0.0582141
34.663,2.43251,-1.1499,-0.3192,2.43287,-1.11042,-0.37838,2.50104,-1.10068,-0.370491,2.4331,-1.11058,-0.378487,0.0394865,0.0591796,0.0843674,0.0512911,0.0393265,0.0592871
34.672,2.43288,-1.15014,-0.3165,2.43327,-1.11058,-0.37677,2.50144,-1.10084,-0.368881,2.4335,-1.11074,-0.376877,0.039568,0.0602696,0.0844483,0.0523811,0.0394082,0.0603771
34.693,2.43321,-1.15037,-0.3137,2.43447,-1.11105,-0.371974,2.50264,-1.1013,-0.364085,2.4347,-1.11121,-0.372081,0.0393433,0.0582736,0.085024,0.0503851,0.0391885,0.0583811
34.746,2.4346,-1.15118,-0.3047,2.43655,-1.11185,-0.363733,2.50473,-1.10209,-0.355844,2.43678,-1.11202,-0.36384,0.0393787,0.0590326,0.0856072,0.0511441,0.0392278,0.0591401
34.762,2.43498,-1.1513,-0.3035,2.43663,-1.11188,-0.363417,2.50481,-1.10212,-0.355528,2.43686,-1.11205,-0.363524,0.0394521,0.0599166,0.085416,0.0520281,0.0392993,0.0600241
34.764,2.43539,-1.1514,-0.3024,2.43671,-1.11192,-0.363101,2.50489,-1.10215,-0.355212,2.43694,-1.11208,-0.363208,0.0395065,0.0607006,0.0851817,0.0528121,0.0393517,0.0608081
34.778,2.43582,-1.15148,-0.3015,2.43727,-1.11213,-0.360889,2.50546,-1.10236,-0.353,2.4375,-1.11229,-0.360996,0.0393755,0.0593886,0.0852181,0.0515001,0.0392215,0.0594961
34.78,2.43623,-1.15153,-0.3009,2.43735,-1.11216,-0.360573,2.50554,-1.10239,-0.352684,2.43759,-1.11232,-0.36068,0.0393902,0.0596726,0.0849639,0.0517841,0.0392342,0.0597801
34.798,2.43659,-1.15156,-0.3005,2.43848,-1.11258,-0.356149,2.50667,-1.1028,-0.34826,2.43871,-1.11274,-0.356256,0.0390292,0.0556486,0.0853703,0.0477601,0.0388778,0.0557561
34.81,2.43691,-1.15158,-0.3003,2.43856,-1.11261,-0.355833,2.50675,-1.10283,-0.347944,2.43879,-1.11277,-0.35594,0.0390015,0.0555326,0.0851708,0.0476441,0.0388487,0.0556401
34.812,2.43717,-1.15159,-0.2999,2.43864,-1.11264,-0.355517,2.50683,-1.10286,-0.347628,2.43887,-1.1128,-0.355624,0.0389755,0.0556166,0.0850125,0.0477281,0.0388216,0.0557241
34.814,2.43739,-1.15158,-0.2993,2.43888,-1.11273,-0.354569,2.50707,-1.10295,-0.34668,2.43911,-1.11289,-0.354676,0.0388802,0.0552686,0.0849762,0.0473801,0.0387264,0.0553761
34.851,2.43765,-1.15169,-0.2975,2.4402,-1.11322,-0.354569,2.50839,-1.10343,-0.34668,2.44043,-1.11338,-0.354676,0.0385595,0.0570686,0.0856391,0.0491801,0.0384121,0.0571761
34.861,2.43773,-1.15182,-0.2964,2.44033,-1.11327,-0.354569,2.50853,-1.10348,-0.34668,2.44056,-1.11343,-0.354676,0.0386357,0.0581686,0.0857238,0.0502801,0.0384886,0.0582761
34.863,2.43785,-1.15198,-0.2948,2.44047,-1.11332,-0.354569,2.50866,-1.10353,-0.34668,2.4407,-1.11348,-0.354676,0.0387472,0.0597686,0.0858058,0.0518801,0.0386002,0.0598761
34.873,2.43803,-1.15216,-0.2929,2.4409,-1.11348,-0.354569,2.50911,-1.10368,-0.34668,2.44113,-1.11364,-0.354676,0.0387843,0.0616686,0.0860336,0.0537801,0.0386389,0.0617761
34.893,2.4386,-1.15253,-0.2885,2.44188,-1.11384,-0.354569,2.51009,-1.10404,-0.34668,2.44211,-1.114,-0.354676,0.0388235,0.0660686,0.08638,0.0581801,0.0386805,0.0661761
34.909,2.43935,-1.15282,-0.2845,2.44205,-1.1139,-0.354569,2.51026,-1.1041,-0.34668,2.44228,-1.11407,-0.354676,0.0390141,0.0700686,0.0860323,0.0621801,0.0388673,0.0701761
34.933,2.43979,-1.15293,-0.2824,2.44302,-1.11426,-0.354569,2.51124,-1.10445,-0.34668,2.44326,-1.11443,-0.354676,0.038801,0.0721686,0.0863373,0.0642801,0.0386576,0.0722761
34.944,2.44078,-1.15318,-0.2781,2.44319,-1.11433,-0.354569,2.51141,-1.10452,-0.34668,2.44342,-1.11449,-0.354676,0.0389236,0.0764686,0.0857703,0.0685801,0.038775,0.0765761
34.955,2.44128,-1.15332,-0.2762,2.44386,-1.1144,-0.332212,2.5115,-1.10458,-0.347232,2.44408,-1.11456,-0.331938,0.0390035,0.056012,0.0854745,0.0710316,0.0388573,0.055738
34.964,2.44177,-1.15347,-0.2749,2.44423,-1.11453,-0.332212,2.51187,-1.10471,-0.347232,2.44446,-1.11469,-0.331938,0.0390136,0.057312,0.0853889,0.0723316,0.0388669,0.057038
34.975,2.44222,-1.15361,-0.2744,2.44522,-1.11487,-0.332212,2.51285,-1.10507,-0.347232,2.44544,-1.11503,-0.331938,0.0388508,0.057812,0.0857049,0.0728316,0.0387076,0.057538
34.997,2.44264,-1.15372,-0.2752,2.44529,-1.1149,-0.332212,2.51292,-1.10509,-0.347232,2.44551,-1.11506,-0.331938,0.0389152,0.057012,0.0854634,0.0720316,0.0387699,0.056738
34.999,2.44305,-1.1538,-0.277,2.44542,-1.11494,-0.332212,2.51306,-1.10514,-0.347232,2.44565,-1.1151,-0.331938,0.0389263,0.055212,0.0852542,0.0702316,0.0387793,0.054938
35.007,2.44342,-1.15383,-0.2794,2.4458,-1.11507,-0.332212,2.51343,-1.10528,-0.347232,2.44602,-1.11523,-0.331938,0.0388358,0.052812,0.0851963,0.0678316,0.038689,0.052538
35.03,2.44397,-1.15387,-0.2837,2.44658,-1.11534,-0.332212,2.51421,-1.10556,-0.347232,2.4468,-1.1155,-0.331938,0.0386141,0.048512,0.0852486,0.0635316,0.0384691,0.048238
35.037,2.44413,-1.15389,-0.2847,2.44668,-1.11538,-0.332212,2.51431,-1.10559,-0.347232,2.4469,-1.11554,-0.331938,0.0386005,0.047512,0.085191,0.0625316,0.0384551,0.047238
35.043,2.44426,-1.15391,-0.2845,2.44678,-1.11541,-0.332212,2.51441,-1.10563,-0.347232,2.44701,-1.11557,-0.331938,0.0385828,0.047712,0.0851582,0.0627316,0.0384372,0.047438
35.053,2.44437,-1.15394,-0.2833,2.44678,-1.11541,-0.332212,2.51441,-1.10563,-0.347232,2.44701,-1.11557,-0.331938,0.038606,0.048912,0.0850877,0.0639316,0.0384598,0.048638
35.054,2.44446,-1.154,-0.2815,2.44678,-1.11541,-0.332212,2.51441,-1.10563,-0.347232,2.44701,-1.11557,-0.331938,0.0386561,0.050712,0.0850469,0.0657316,0.0385094,0.050438
35.063,2.44453,-1.15407,-0.2796,2.44678,-1.11541,-0.332212,2.51441,-1.10563,-0.347232,2.44701,-1.11557,-0.331938,0.0387267,0.052612,0.0850316,0.0676316,0.0385795,0.052338
35.092,2.44458,-1.15418,-0.2781,2.44678,-1.11541,-0.332212,2.51441,-1.10563,-0.347232,2.44701,-1.11557,-0.331938,0.0388333,0.054112,0.085051,0.0691316,0.0386857,0.053838
35.094,2.44465,-1.15431,-0.2771,2.44678,-1.11541,-0.332212,2.51441,-1.10563,-0.347232,2.44701,-1.11557,-0.331938,0.0389566,0.055112,0.0850669,0.0701316,0.0388086,0.054838
35.098,2.44479,-1.15443,-0.2766,2.44678,-1.11541,-0.332212,2.51441,-1.10563,-0.347232,2.44701,-1.11557,-0.331938,0.0390656,0.055612,0.0850183,0.0706316,0.0389167,0.055338
35.108,2.44502,-1.15454,-0.2765,2.44678,-1.11541,-0.332212,2.51441,-1.10563,-0.347232,2.44701,-1.11557,-0.331938,0.0391672,0.055712,0.0848929,0.0707316,0.039017,0.055438
35.138,2.44535,-1.15465,-0.2765,2.44678,-1.11541,-0.332212,2.51441,-1.10563,-0.347232,2.44701,-1.11557,-0.331938,0.0392663,0.055712,0.0846863,0.0707316,0.0391141,0.055438
35.148,2.44686,-1.15504,-0.2759,2.44678,-1.11541,-0.332212,2.51441,-1.10563,-0.347232,2.44701,-1.11557,-0.331938,0.0396245,0.056312,0.083692,0.0713316,0.0394637,0.056038
35.159,2.44748,-1.1552,-0.2751,2.44678,-1.11541,-0.332212,2.51441,-1.10563,-0.347232,2.44701,-1.11557,-0.331938,0.0397946,0.057112,0.0832843,0.0721316,0.0396304,0.056838
35.178,2.44871,-1.15558,-0.2732,2.44678,-1.11541,-0.332212,2.51441,-1.10563,-0.347232,2.44701,-1.11557,-0.331938,0.0402137,0.059012,0.0825325,0.0740316,0.0400429,0.058738
35.197,2.44958,-1.15597,-0.2716,2.44678,-1.11541,-0.332212,2.51441,-1.10563,-0.347232,2.44701,-1.11557,-0.331938,0.0406528,0.060612,0.0820766,0.0756316,0.0404775,0.060338
35.218,2.44984,-1.15612,-0.2712,2.44678,-1.11541,-0.332212,2.51441,-1.10563,-0.347232,2.44701,-1.11557,-0.331938,0.0408224,0.061012,0.0819657,0.0760316,0.0406458,0.060738
35.225,2.44997,-1.15623,-0.2712,2.44678,-1.11541,-0.332212,2.51441,-1.10563,-0.347232,2.44701,-1.11557,-0.331938,0.0409378,0.061012,0.0819319,0.0760316,0.0407606,0.060738
35.238,2.44997,-1.15627,-0.2714,2.44678,-1.11541,-0.332212,2.51441,-1.10563,-0.347232,2.44701,-1.11557,-0.331938,0.0409827,0.060812,0.0819591,0.0758316,0.0408055,0.060538
35.24,2.44985,-1.15625,-0.2719,2.44678,-1.11541,-0.332212,2.51441,-1.10563,-0.347232,2.44701,-1.11557,-0.331938,0.0409573,0.060312,0.0820397,0.0753316,0.0407807,0.060038
35.248,2.44965,-1.15619,-0.2724,2.44678,-1.11541,-0.332212,2.51441,-1.10563,-0.347232,2.44701,-1.11557,-0.331938,0.0408754,0.059812,0.0821532,0.0748316,0.0406998,0.059538
35.272,2.44942,-1.15607,-0.2727,2.44599,-1.11505,-0.325388,2.51419,-1.1054,-0.347646,2.4462,-1.11521,-0.32527,0.0411678,0.0526878,0.0822348,0.0749461,0.0409875,0.0525696
35.278,2.44917,-1.15593,-0.2729,2.44599,-1.11505,-0.325388,2.51419,-1.1054,-0.347646,2.4462,-1.11521,-0.32527,0.0410079,0.0524878,0.0823418,0.0747461,0.0408288,0.0523696
35.294,2.44893,-1.15578,-0.2728,2.44599,-1.11505,-0.325388,2.51419,-1.1054,-0.347646,2.4462,-1.11521,-0.32527,0.0408342,0.0525878,0.0824357,0.0748461,0.0406562,0.0524696
35.298,2.4487,-1.15563,-0.2727,2.44599,-1.11505,-0.325388,2.51419,-1.1054,-0.347646,2.4462,-1.11521,-0.32527,0.0406745,0.0526878,0.0825362,0.0749461,0.0404978,0.0525696
35.324,2.44848,-1.15552,-0.2726,2.44599,-1.11505,-0.325388,2.51419,-1.1054,-0.347646,2.4462,-1.11521,-0.32527,0.0405513,0.0527878,0.0826453,0.0750461,0.0403756,0.0526696
35.326,2.44829,-1.15546,-0.2724,2.44599,-1.11505,-0.325388,2.51419,-1.1054,-0.347646,2.4462,-1.11521,-0.32527,0.0404758,0.0529878,0.0827499,0.0752461,0.040301,0.0528696
35.328,2.44817,-1.15545,-0.2723,2.44599,-1.11505,-0.325388,2.51419,-1.1054,-0.347646,2.4462,-1.11521,-0.32527,0.0404642,0.0530878,0.082846,0.0753461,0.0402901,0.0529696
35.345,2.44813,-1.1555,-0.2721,2.44599,-1.11505,-0.325388,2.51419,-1.1054,-0.347646,2.4462,-1.11521,-0.32527,0.0405085,0.0532878,0.0829079,0.0755461,0.0403346,0.0531696
35.347,2.4482,-1.15558,-0.272,2.44599,-1.11505,-0.325388,2.51419,-1.1054,-0.347646,2.4462,-1.11521,-0.32527,0.0405899,0.0533878,0.0829017,0.0756461,0.0404157,0.0532696
35.355,2.44836,-1.15567,-0.2719,2.44599,-1.11505,-0.325388,2.51419,-1.1054,-0.347646,2.4462,-1.11521,-0.32527,0.0406889,0.0534878,0.0828223,0.0757461,0.0405139,0.0533696
35.378,2.44862,-1.15576,-0.272,2.44599,-1.11505,-0.325388,2.51419,-1.1054,-0.347646,2.4462,-1.11521,-0.32527,0.0407916,0.0533878,0.0826749,0.0756461,0.0406152,0.0532696
35.38,2.44892,-1.15583,-0.2721,2.44599,-1.11505,-0.325388,2.51419,-1.1054,-0.347646,2.4462,-1.11521,-0.32527,0.0408857,0.0532878,0.0824797,0.0755461,0.0407078,0.0531696
35.382,2.44922,-1.15589,-0.2723,2.44599,-1.11505,-0.325388,2.51419,-1.1054,-0.347646,2.4462,-1.11521,-0.32527,0.0409668,0.0530878,0.0822755,0.0753461,0.0407874,0.0529696
35.408,2.44965,-1.15597,-0.2728,2.44599,-1.11505,-0.325388,2.51419,-1.1054,-0.347646,2.4462,-1.11521,-0.32527,0.0410852,0.0525878,0.0819884,0.0748461,0.0409038,0.0524696
35.418,2.44972,-1.15599,-0.2729,2.44599,-1.11505,-0.325388,2.51419,-1.1054,-0.347646,2.4462,-1.11521,-0.32527,0.0411091,0.0524878,0.0819457,0.0747461,0.0409273,0.0523696
35.428,2.44967,-1.15599,-0.273,2.44599,-1.11505,-0.325388,2.51419,-1.1054,-0.347646,2.4462,-1.11521,-0.32527,0.0411105,0.0523878,0.0819846,0.0746461,0.0409289,0.0522696
35.431,2.44954,-1.15599,-0.2729,2.44599,-1.11505,-0.325388,2.51419,-1.1054,-0.347646,2.4462,-1.11521,-0.32527,0.0410914,0.0524878,0.0820883,0.0747461,0.0409106,0.0523696
35.448,2.44933,-1.15597,-0.2727,2.44599,-1.11505,-0.325388,2.51419,-1.1054,-0.347646,2.4462,-1.11521,-0.32527,0.0410574,0.0526878,0.0822438,0.0749461,0.0408775,0.0525696
35.459,2.44907,-1.15594,-0.2725,2.44599,-1.11505,-0.325388,2.51419,-1.1054,-0.347646,2.4462,-1.11521,-0.32527,0.0410075,0.0528878,0.0824264,0.0751461,0.0408289,0.0527696
35.461,2.44881,-1.1559,-0.2724,2.44599,-1.11505,-0.325388,2.51419,-1.1054,-0.347646,2.4462,-1.11521,-0.32527,0.0409436,0.0529878,0.0826099,0.0752461,0.0407664,0.0528696
35.464,2.44857,-1.15583,-0.2722,2.44599,-1.11505,-0.325388,2.51419,-1.1054,-0.347646,2.4462,-1.11521,-0.32527,0.0408633,0.0531878,0.0827589,0.0754461,0.0406873,0.0530696
35.477,2.44838,-1.15576,-0.2722,2.44599,-1.11505,-0.325388,2.51419,-1.1054,-0.347646,2.4462,-1.11521,-0.32527,0.0407822,0.0531878,0.0828651,0.0754461,0.040607,0.0530696
35.509,2.44835,-1.1556,-0.2724,2.44599,-1.11505,-0.325388,2.51419,-1.1054,-0.347646,2.4462,-1.11521,-0.32527,0.0406197,0.0529878,0.0827944,0.0752461,0.0404446,0.0528696
35.53,2.44852,-1.15559,-0.2725,2.44599,-1.11505,-0.325388,2.51419,-1.1054,-0.347646,2.4462,-1.11521,-0.32527,0.0406195,0.0528878,0.0826532,0.0751461,0.0404436,0.0527696
35.531,2.44875,-1.15561,-0.2726,2.44599,-1.11505,-0.325388,2.51419,-1.1054,-0.347646,2.4462,-1.11521,-0.32527,0.0406522,0.0527878,0.0824807,0.0750461,0.0404751,0.0526696
35.55,2.449,-1.15567,-0.2727,2.44599,-1.11505,-0.325388,2.51419,-1.1054,-0.347646,2.4462,-1.11521,-0.32527,0.0407278,0.0526878,0.0823183,0.0749461,0.0405495,0.0525696
35.562,2.44923,-1.15575,-0.2728,2.44599,-1.11505,-0.325388,2.51419,-1.1054,-0.347646,2.4462,-1.11521,-0.32527,0.0408332,0.0525878,0.0821859,0.0748461,0.0406537,0.0524696
35.564,2.44942,-1.15585,-0.2727,2.44599,-1.11505,-0.325388,2.51419,-1.1054,-0.347646,2.4462,-1.11521,-0.32527,0.0409478,0.0526878,0.0820969,0.0749461,0.0407674,0.0525696
35.566,2.44954,-1.15594,-0.2727,2.44599,-1.11505,-0.325388,2.51419,-1.1054,-0.347646,2.4462,-1.11521,-0.32527,0.0410499,0.0526878,0.0820566,0.0749461,0.040869,0.0525696
